Candidate,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Expenditure Type,Amount,Purpose,Election Type,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter
"Twichel, Mark",01/01/2022 to 03/15/2022,C5,01/14/2022,Secretary of State,,,,MT Capital Building Rm 206,Helena,MT,59601.0,,2,15.0,Filing fee,PM,,,,N,,,
"Twichel, Mark",01/01/2022 to 03/15/2022,C5,03/15/2022,Wells Fargo,,,Wells Fargo,2350 Hwy 93 N,Kalispell,MT,59901.0,,2,30.0,SERVICE CHARGE BANK FEE,PM,,,,N,,,
"Twichel, Mark",01/01/2022 to 03/15/2022,C5,01/03/2022,Biz Sites Beyond,,,,1603 Taylor,Milton,WA,98354.0,,2,200.0,Web page,PM,,,,N,,,
"Twichel, Mark",01/01/2022 to 03/15/2022,C5,03/15/2022,T-Mobile,,,,2244 Hwy 93N. #101,Kalispell,MT,59901.0,,2,180.0,3 Months cell phone,PM,,,,N,,,
"Twichel, Mark",10/01/2021 to 12/31/2021,C5,12/30/2021,Wells Fargo,,,Wells Fargo,2350 Hwy 93 N,Kalispell,MT,59901.0,,2,30.0,bank service fee,PM,,,,N,,,
"Twichel, Mark",10/01/2021 to 12/31/2021,C5,12/03/2021,MTGOP,,,,W/A,Helena,MT,59901.0,,2,125.0,Registration for MTGOP Winter Kick Off,PM,,,,N,,,
"Twichel, Mark",10/01/2021 to 12/31/2021,C5,12/31/2021,T-Mobile,,,,2244 93 N #101,Kalispell,MT,59901.0,,2,180.0,Cell phone,PM,,3 months,Cell phone bill,N,,,
"Twichel, Mark",10/01/2021 to 12/31/2021,C5,12/29/2021,USPS,,,,350 N. Meridian,Kalispell,MT,59901.0,,2,67.0,P.O.  Box rent,PM,,6 months,Fundraising,N,,,
"Twichel, Mark",10/01/2021 to 12/31/2021,C5,11/19/2021,Insty Prints,,,,131 S. Main,Kalispell,MT,59901.0,,2,500.0,Advertising,PM,Business Cards/yard signs payment,200/100,Advertising,N,,,
"Twichel, Mark",10/01/2021 to 12/31/2021,C5,12/29/2021,Staples,,,,1290 Hwy 2 East,Kalispell,MT,59901.0,,2,43.49,Day Planner,PM,Personal organization tool,1,,N,,,
"Knowles,  Joseph  N",08/23/2022 to 09/15/2022,C5,09/01/2022,Hellgate Trading Post,,,,6265 Mullan Rd,Missoula,MT,59808,,2,50.03,GAS,GN,,"Mileage on vehicle is 65,678",My 2nd vehicle I drive used to door knock ,Y,,,
"Knowles,  Joseph  N",08/23/2022 to 09/15/2022,C5,09/04/2022,UPrinting,,,,8000 Haskell Avenue,Van Nuys ,CA,91406,,2,313.7,Rack Cards,GN,,3000,,Y,,,
"Knowles,  Joseph  N",08/23/2022 to 09/15/2022,C5,09/14/2022,Hellgate Trading Post,,,,6265 Mullan Rd,Missoula,MT,59808,,2,15.01,GAS - volunteer,GN,,"Mileage on vehicle is 110,460",gas for volunteer driving to help door knock,Y,,,
"Knowles,  Joseph  N",08/23/2022 to 09/15/2022,C5,08/25/2022,UPrinting,,,,8000 Haskell Ave,Van Nuys,CA,91406,,2,152.81,Banner,GN,,1,,Y,,,
"Knowles,  Joseph  N",08/23/2022 to 09/15/2022,C5,09/11/2022,Costco,,,,3220 Northern Reserve St,Missoula,MT,59808,,2,56.36,GAS,GN,,"Mileage on vehicle is 175,795",Gas driving for several days to knock doors,Y,,,
"Knowles,  Joseph  N",06/21/2022 to 08/22/2022,C5,07/01/2022,gator hosting,,,,internet,Houston,TX,77001,,2,160.95,WEBSITE Hosting-for 1 year+ domain registration,GN,,1,multimedia advertising,N,,,
"Knowles,  Joseph  N",06/21/2022 to 08/22/2022,C5,08/01/2022,U Printing.com,,,,Internet,Van Nuys,CA,91406,,2,152.62,Campaign Banner,GN,Internet,1,print,N,,,
"Fitzgerald, Ross  H",08/23/2022 to 09/16/2022,C5,09/10/2022,POWER HARVEST FEST,,,,P.O. BOX,POWER,MT,59468,,2,40.0,DONATION:  COMMUNITY PROJECTS,GN,,,,N,,,
"Fitzgerald, Ross  H",08/23/2022 to 09/16/2022,C5,09/10/2022,POWER HARVEST FEST,,,,P.O. BOX,POWER,MT,59468,,2,100.0,DONATION:  COMMUNITY PROJECTS,GN,,,,N,,,
"Fitzgerald, Ross  H",08/23/2022 to 09/16/2022,C5,09/10/2022,POWER VOLUNTEER FIRE COMPANY,,,,    HILL STREET,POWER,MT,59468,,2,250.0,"DONATION:  EMERGENCY SERVICES, LOCAL",GN,,,EMERGENCY RESPONSE,N,,,
"Fitzgerald, Ross  H",06/21/2022 to 08/22/2022,C5,07/16/2022,CINDERS CHOP HOUSE & TAVERN,,,,316 - CENTRAL AVENUE,FAIRFIELD,MT,56436,,2,42.5,Meals & Entertainment,GN,CAMPAIGN CREW,,,N,,,
"Fitzgerald, Ross  H",06/21/2022 to 08/22/2022,C5,07/13/2022,INDEPENDENT OBSERVER,,,,7 - 3RD STREET N.E.,CONRAD,MT,59425,,2,1015.0,Campaign ADVERTISING IN NEWSPAPER ,GN,,,,N,,,
"Fitzgerald, Ross  H",06/21/2022 to 08/22/2022,C5,07/09/2022,R&L EAGLE GROCERY ,,,,410 - CENTRAL AVENUE ,FAIRFIELD,MT,59436,,2,42.35,Parade candy,GN,FAIRFIELD SWIM DAY PARADE,,,N,,,
"Fitzgerald, Ross  H",06/21/2022 to 08/22/2022,C5,07/08/2022,DUTTON DRIVE-IN,,,,12 - WEST BYPASS NORTH,DUTTON,MT,59433,,2,33.5,MEALS FOR CREW,GN,DUTTON FUN DAY PARADE,,,N,,,
"Fitzgerald, Ross  H",06/21/2022 to 08/22/2022,C5,07/06/2022,PIONEER PRESS,,,,19 - SOUTH CENTRAL AVENUE,CUT BANK,MT,59427,,2,162.0,Campaign ADVERTISING IN NEWSPAPER ,GN,,,,N,,,
"Fitzgerald, Ross  H",06/21/2022 to 08/22/2022,C5,07/04/2022,F&L EAGLE GROCERY ,,,,410 - CENTRAL AVENUE,FAIRFIELD,MT,56436,,2,32.17,Parade candy,GN,LINCOLN MT PARADE,,,N,,,
"Fitzgerald, Ross  H",05/24/2022 to 06/20/2022,C5,06/06/2022,"INNOVATIVE BUSINESS SOLUTIONS, INC.",,,,920 - 2ND AVENUE SOUTH,GREAT FALLS,MT,59405,,2,924.0,SORTING & MAILING SERVICES,PM,,4200 PIECES,,N,,,
"Fitzgerald, Ross  H",05/24/2022 to 06/20/2022,C5,06/03/2022,1ST BANK OF MONTANA,,,1ST BANK OF MONTANA,321 CENTRAL AVENUE,FAIRFIELD,MT,56436,,2,250.0,TRAVEL AND MEALS HD 17,PM,,,,N,,,
"Fitzgerald, Ross  H",05/24/2022 to 06/20/2022,C5,06/06/2022,FAIRFIELD SUN TIMES,,,,409 CENTRAL AVENUE,FAIRFIELD,MT,59436,,2,455.0,Campaign ADVERTISING IN NEWSPAPER ,PM,FAIRFIELD TIMES WEEKLY NEWSPAPER,,,N,,,
"Fitzgerald, Ross  H",05/24/2022 to 06/20/2022,C5,06/06/2022,CHOTEAU ACANTHA,,,,216 - 1ST AVENUE N.W.,CHOTEAU,MT,59422,,2,469.0,Newspaper Adverstising,PM, WEEKLY NEWSPAPER,,,N,,,
"Fitzgerald, Ross  H",05/24/2022 to 06/20/2022,C5,06/08/2022,CUT BANK PIONEER PRESS,,,,19 - SOUTH CENTRAL,CUT BANK,MT,59427,,2,1134.0,Advertising,PM,THE VALIERIAN WEEKLY NEWSPAPER,,,N,,,
"Fitzgerald, Ross  H",05/24/2022 to 06/20/2022,C5,06/12/2022,CINDERS CHOP HOUSE,,,,316 CENTRAL AVENUE,FAIRFIELD,MT,59436,,2,58.25,CAMPAIGN TRAVEL & MEALS,PM,,,,N,,,
"Fitzgerald, Ross  H",05/24/2022 to 06/20/2022,C5,05/30/2022,CHOTEAU ACANTHA,,,,216 - 1ST AVENUE N.W.,CHOTEAU ,MT,59422,,2,609.0,POLITICAL ADVERTISING ,PM,CHOTEAU ACANTHA WEEKLY NEWSPAPER,,,N,,,
"Fitzgerald, Ross  H",05/24/2022 to 06/20/2022,C5,06/15/2022,CUT BANK PIONEER PRESS,,,,19 CENTRAL AVENUE,CUT BANK,MT,59427,,2,72.0,Advertising Thank you,PM,,,,N,,,
"Fitzgerald, Ross  H",04/23/2022 to 05/23/2022,C5,05/13/2022,"INNOVATIVE POSTAL SERVICES, INC",,,,920 - 2ND STREET SOUTH,GREAT FALLS,MT,59405,,2,1070.85,POSTAL SORT & MAILING,PM,MAILING,4802 PIECES,,N,,,
"Fitzgerald, Ross  H",04/23/2022 to 05/23/2022,C5,05/12/2022,ADVANCED LITHO PRINTING,,,,226 - 9th AVENUE SOUTH,GREAT FALLS,MT,59405,,2,995.0,Printing Costs - Campaign Materials,PM,,4000,,N,,,
"Fitzgerald, Ross  H",04/23/2022 to 05/23/2022,C5,05/11/2022,,PETE,,SWANSON,3605 - 8TH AVENUE SOUTH,GREAT FALLS,MT,59405,,2,235.0,Ad design,PM,POSTAL MAILERS,,,N,,,
"Fitzgerald, Ross  H",04/23/2022 to 05/23/2022,C5,05/10/2022,PANTHER CAFE,,,,519 - TETON AVENUE,VALIER,MT,59486,,2,20.0,Meals & Entertainment,PM,,,,N,,,
"Fitzgerald, Ross  H",04/23/2022 to 05/23/2022,C5,05/05/2022,CHOTEAU ACANTHA,,,,"216 - 1ST AVENUE N.W., P.O. BOX 320",CHOTEAU,MT,59422,,2,665.0,Newspaper ads,PM,WEEKLY NEWSPAPER,,,N,,,
"Fitzgerald, Ross  H",04/23/2022 to 05/23/2022,C5,05/04/2022,FAIRFIELD SUN TIMES,,,,"409 - CENTRAL AVENUE, P.O. BOX 578",FAIRFIELD,MT,59436,,2,341.25,Newspaper Advertising,PM,WEEKLY NEWSPAPER,,,N,,,
"Fitzgerald, Ross  H",04/23/2022 to 05/23/2022,C5,05/04/2022,INDEPENDENT OBSERVER NEWSPAPER,,,,"7 - 3RD AVENUE N.E., P.O. BOX 966",CONRAD,MT,59425,,2,665.0,ADVERTISING IN NEWSPAPER,PM,WEEKLY NEWSPAPER,,,N,,,
"Fitzgerald, Ross  H",04/23/2022 to 05/23/2022,C5,04/26/2022,,PETE,,SWANSON,3605 - 8TH AVENUE SOUTH,GREAT FALLS,MT,59405,,2,355.0,Ad design,PM,MAILERS,,,N,,,
"Fitzgerald, Ross  H",03/22/2022 to 04/22/2022,C5,04/20/2022,VALIERIAN - CUT BANK PIONEER PRESS,,,,P.O. BO 847,CUT BANK,MT,59427,,2,1026.0,ADVERTISE IN NEWSPAPER,PM,,,,N,,,
"Fitzgerald, Ross  H",02/17/2022 to 03/21/2022,C5,03/18/2022,FAIRFIELD SUN TIMES,,,,409 CENTRAL AVENUE,FAIRFIELD,MT,59436,,2,70.0,NEWSPAPER SUBS / ADV,PM,,,,N,,,
"Fitzgerald, Ross  H",02/17/2022 to 03/21/2022,C5,03/18/2022,CHOTEAU ACANTHA,,,,216 - 1ST AVENUE N.W.,CHOTEAU,MT,59422,,2,74.0,NEWSPAPER SUBS / ADV,PM,,,,N,,,
"Vance, Shelley",08/16/2022 to 09/15/2022,C5,09/11/2022,Costco,,,,2505 Catron St.,Bozeman,MT,59718,,2.0,67.96,Candy for parade,GN,,,,N,,,
"Vance, Shelley",08/16/2022 to 09/15/2022,C5,09/10/2022,,Hillary,,Mescall,476 Enterprise Blvd Unit 311 ,Bozeman,MT,59718,4652.0,2.0,237.0,reimburse purchase of 1000 hand held US Flags ,GN,,,,N,,,
"Vance, Shelley",08/16/2022 to 09/15/2022,C5,08/18/2022,Costco,,,,2505 Catron St.,Bozeman,MT,59718,,2.0,205.63,200 postal stamps totaling $115.50; candy for parade totaling $90.13,GN,,,,N,,,
"Vance, Shelley",08/16/2022 to 09/15/2022,C5,09/01/2022,Gallatin County Clerk & Recorder,,,,311 W Main,Bozeman,MT,59715,,2.0,25.0,ongoing absentee list,GN,,,,N,,,
"Vance, Shelley",08/16/2022 to 09/15/2022,C5,08/28/2022,,Dave,,Galt,Box 1585,Helena,MT,59624,,2.0,400.0,CANDIDATE CONTRIBUTION,GN,,,,N,,,
"Vance, Shelley",08/16/2022 to 09/15/2022,C5,08/28/2022,,James,,Brown,PO Box 1585,Helena,MT,59624,,2.0,400.0,CANDIDATE CONTRIBUTION,GN,,,,N,,,
"Vance, Shelley",08/16/2022 to 09/15/2022,C5,08/28/2022,,Matthew,,Henry,PO Box 12024,Bozeman,MT,59719,,2.0,400.0,CANDIDATE CONTRIBUTION,GN,,,,N,,,
"Vance, Shelley",08/16/2022 to 09/15/2022,C5,08/28/2022,,Jordan ,W,Knudsen,RR 1 Box 1062,Hardin,MT,59034,,2.0,400.0,CANDIDATE CONTRIBUTION,GN,,,,N,,,
"Vance, Shelley",08/16/2022 to 09/15/2022,C5,09/15/2022,WinRed,,,,1776 Wilson Blvd ,Arlington,VA,22209,,2.0,8.2,transaction fee of $200 contribution,GN,,,,N,,,
"Vance, Shelley",06/16/2022 to 08/15/2022,C5,07/18/2022,Belgrade News,,,,PO Box 1190 2820 West College,Bozeman,MT,59718,,2.0,206.5,Thank you ad ,PM,print - Belgrade News,1 time ,,N,,,
"Vance, Shelley",06/16/2022 to 08/15/2022,C5,08/10/2022,Yellowstone Bank,,,Yellowstone Bank,PO Box 11670,Bozeman,MT,59719,,2.0,23279.18,Transfer of Primary funds to General Funds,PM,,,,N,,,
"Vance, Shelley",05/19/2022 to 05/23/2022,C7E,05/20/22,The Political Company,,,,PO Box 81274,Billings,MT,59108,,All Other Expenditures,4961.88,"7064 mail pieces @$2119.20, postage @ $2842.68",Primary,,,,,,,
"Vance, Shelley",05/19/2022 to 05/23/2022,C7E,05/23/22,WinRed,,,,1776 Wilson Blvd ,Arlington,VA,22209,,All Other Expenditures,3.94,processing fee of 1 transaction @ $100,Primary,,,,,,,
"Vance, Shelley",05/19/2022 to 05/23/2022,C7E,05/20/22,WinRed,,,,1776 Wilson Blvd ,Arlington,VA,22209,,All Other Expenditures,3.94,processing fee of 1 transaction @ $100,Primary,,,,,,,
"Vance, Shelley",05/15/2022 to 06/15/2022,C5,05/18/2022,Office Depot,,,,1475 N. 19th Ave,Bozeman,MT,59718,,2,132.98,"1 multi color ink cartridge @ $86.99, 1 black ink cartridge # $45.99",PM,,,,N,,,
"Vance, Shelley",05/15/2022 to 06/15/2022,C5,05/23/2022,WinRed,,,,1776 Wilson Blvd ,Arlington,VA,22209,,2,3.94,processing fee of 1 transaction @ $100,PM,,,,N,,,
"Vance, Shelley",05/15/2022 to 06/15/2022,C5,05/20/2022,WinRed,,,,1776 Wilson Blvd ,Arlington,VA,22209,,2,3.94,processing fee of 1 transaction @ $100,PM,,,,N,,,
"Vance, Shelley",05/15/2022 to 06/15/2022,C5,05/20/2022,The Political Company,,,,PO Box 81274,Billings,MT,59108,,2,4961.88,"7064 mail pieces @$2119.20, postage @ $2842.68",PM,,,,N,,,
"Vance, Shelley",05/15/2022 to 06/15/2022,C5,06/08/2022,MT GOP,,,,PO Box 935,Helena,MT,59624,,2,150.0,registration fee platform convention,GN,,,,N,,,
"Vance, Shelley",05/15/2022 to 05/18/2022,C7E,05/18/22,Office Depot,,,,1475 N. 19th Ave,Bozeman,MT,59718,,All Other Expenditures,132.98,"1 multi color ink cartridge @ $86.99, 1 black ink cartridge # $45.99",Primary,,,,,,,
"Vance, Shelley",04/16/2022 to 05/14/2022,C5,04/27/2022,Gallatin County Republican Central Committee,,,,P.O. Box 2005,Bozeman,MT,59771,,2,140.0,Ticket to Annual Dinner,PM,,,,N,,,
"Vance, Shelley",03/16/2022 to 04/15/2022,C5,04/15/2022,The Political Company,,,,PO Box 81274,Billings,MT,59108,,2,1570.0,"design & print palm cards 8.5x3.75, 100# Cover 4cp4cp",PM,,"10,000",$20.00 shipping,N,,,
"Vance, Shelley",01/01/2022 to 03/15/2022,C5,02/25/2022,Office Depot,,,,1475 N. 19th Ave,Bozeman,MT,59718,,2,143.98,"B&W & colored ink for printer, copies",PM,,2 cartridges and 50 copies @ 0.18 each,,N,,,
"Vance, Shelley",01/01/2022 to 03/15/2022,C5,02/25/2022,WinRed,,,,1776 Wilson Blvd ,Arlington,VA,22209,,2,15.76,processing fee of 1 transaction @ $400,PM,,,,N,,,
"Vance, Shelley",01/01/2022 to 03/15/2022,C5,01/13/2022,Montana Secretary of State,,,,P.O. Box 202801,Helena,MT,59620,,2,15.0,Filing fee,PM,,,,N,,,
"Vance, Shelley",10/06/2021 to 12/31/2021,C5,12/06/2021,MTGOP,,,,PO Box 935,Helena,MT,59624,,2,250.0,registration fee ,PM,,2 tickets (candidate & campaign manager),candidate trainings,N,,,
"Vance, Shelley",10/06/2021 to 12/31/2021,C5,12/12/2021,The Political Company,,,,PO Box 81274,Billings,MT,59108,,2,225.0,500 remit envelopes; 500 #10 return envelopes,PM,,,printing ($215) & shipping ($10),N,,,
"Vance, Shelley",10/06/2021 to 12/31/2021,C5,10/18/2021,Squarespace,,,,225 Varick St.,New York,NY,10014,,2,216.0,domain name & website,PM,,,,N,,,
"Vance, Shelley",10/06/2021 to 12/31/2021,C5,12/29/2021,usps,,,USPS,96 N Weaver St,Belgrade,MT,59714,,2,58.0,100 Postage Stamps,PM,,,,N,,,
"Vance, Shelley",07/06/2021 to 10/05/2021,C5,09/02/2021,Bozeman Trophy,,,,426 N 7th Ave,Bozeman,MT,59715,,2,11.5,Magnetic name badge:  Shelley Vance Republican Candidate Montana Senate,PM,,1.0,,N,,,
"Vance, Shelley",07/06/2021 to 10/05/2021,C5,09/16/2021,Rosa's Pizza,,,,203 W Madison Ave,Belgrade,MT,59714,,2,68.0,pizza & cookies for campaign volunteers filming website materials,PM,,,,N,,,
"Vance, Shelley",04/26/2021 to 07/05/2021,C5,06/17/2021,The Political Company,,,,PO Box 81274,Billings,MT,59108,,2,125.0,500 Contribution Envelopes,PM,,,,N,,,
"Ellis, Janet  H",08/16/2022 to 09/15/2022,C5,08/30/2022,Staples,,,,2020 Cromwell Dixon lane,Helena,MT,59601.0,,2.0,2.99,box of staples for yard signs,GN,,1 box,,N,,,
"Ellis, Janet  H",08/16/2022 to 09/15/2022,C5,09/08/2022,Go Daddy,,,,2155 E GoDaddy Way,Tempe,AZ,85284.0,,2.0,23.88,"Microsoft 365 email essentials from GoDaddy, 1 yr",GN,,1 user,,N,,,
"Ellis, Janet  H",08/16/2022 to 09/15/2022,C5,08/26/2022,US Post Office,,,,500 N Last Chance Gulch,Helena,MT,59601.0,,2.0,14.0,Replacement Key for PO Box,GN,,1,,N,,,
"Ellis, Janet  H",08/16/2022 to 09/15/2022,C5,09/07/2022,Action Print,,,,110 W 13th St.,Helena,MT,59601.0,,2.0,29.0,Copies of Election Support Letter,GN,,300,,N,,,
"Ellis, Janet  H",08/16/2022 to 09/15/2022,C5,09/20/2022,ActBlue,,,,366 Summer Street,Somerville,MA,2144.0,,2.0,26.79,Service Fees for processing of Act Blue Donations ,GN,,,,N,,,
"Ellis, Janet  H",08/16/2022 to 09/15/2022,C5,09/06/2022,Helena Stamp Works,,,,637 Helena Avenue,Helena,MT,59601.0,,2.0,14.25,Candidate name badge,GN,,1@ $14.25 ea,,N,,,
"Ellis, Janet  H",08/16/2022 to 09/15/2022,C5,09/13/2022,,Nora,,Flaherty-Gray,2114 - 3rd Ave. N,Great Falls,MT,59401.0,,2.0,100.0,Contribution Refund ,GN,,,,N,,,
"Ellis, Janet  H",06/16/2022 to 08/15/2022,C5,07/14/2022,US Post Office,,,,500 N Last Chance Gulch,Helena,MT,59601.0,,2.0,166.0,P.O. Box Rental (1-year),GN,,1,,N,,,
"Ellis, Janet  H",06/16/2022 to 08/15/2022,C5,07/11/2022,,Kimberly,,Shappee,2617 Raymond Ave,Missoula,MT,59802.0,,2.0,250.0,Refund of Contribution Excess,GN,,,,N,,,
"Ellis, Janet  H",06/16/2022 to 08/15/2022,C5,07/06/2022,Staples,,,,2020 Cromwell Dixon Lane,Helena,MT,59602.0,,2.0,53.0,Binders for voter file lists,GN,,9 binders @ $7.00 ea,,N,,,
"Ellis, Janet  H",06/16/2022 to 08/15/2022,C5,06/17/2022,The Billings Times,,,,2919 Montana Ave,Billings,MT,59101.0,,2.0,1703.4,Campaign Walk Cards (1569.00) and Shipping (143.40),GN,,"6,000 cards (@ 0.2615 ea) and Shipping (143.40)",,N,,,
"Ellis, Janet  H",06/16/2022 to 08/15/2022,C5,07/18/2022,Valley Bank of Helena,,,Valley Bank of Helena,321 Fuller Ave,Helena,MT,59601.0,,2.0,32367.04,Transfer of Primary funds to General Funds,PM,,,,N,,,
"Ellis, Janet  H",06/16/2022 to 08/15/2022,C5,07/14/2022,US Post Office,,,,500 N Last Chance Gulch,Helena,MT,59601.0,,2.0,36.0,Stamps,GN,,60 stamps @ 0.60/stamp,,N,,,
"Ellis, Janet  H",06/16/2022 to 08/15/2022,C5,07/12/2022,Action Print,,,,110 W 13th St.,Helena,MT,59601.0,,2.0,204.07,Printing and mailing of an invitation to a fundraiser,GN,,"230 Post cards of $140.00 total, plus $64.07 in postage",,N,,,
"Ellis, Janet  H",06/16/2022 to 08/15/2022,C5,07/05/2022,Staples,,,,2020 Cromwell Dixon Lane,Helena,MT,59602.0,,2.0,9.98,More binder rings for voter file lists,GN,,2 @ $4.99 ea,,N,,,
"Ellis, Janet  H",06/16/2022 to 08/15/2022,C5,07/01/2022,Action Print,,,,110 W 13th St.,Helena,MT,59601.0,,2.0,310.0,printing of SD 41 voter files,GN,,9 copies,,N,,,
"Ellis, Janet  H",06/16/2022 to 08/15/2022,C5,07/23/2022,Billings Times,,,,2919 Montana Ave,Billings,MT,59101.0,,2.0,646.55,Yard signs ($492.24) and shipping ($154.31),GN,,100 signs,,N,,,
"Ellis, Janet  H",06/16/2022 to 08/15/2022,C5,07/27/2022,,Art,,Walsh,1021 Butte Ave,Helena,MT,59601.0,,2.0,150.0,CONTRIBUTION REFUND OVERLIMIT,GN,,,,N,,,
"Ellis, Janet  H",06/16/2022 to 08/15/2022,C5,08/11/2022,,Dick,,Thweatt,36 Harrison,Helena,MT,59601.0,0.0,2.0,200.0,Refund of contribution over the limit,GN,,,,N,,,
"Ellis, Janet  H",06/16/2022 to 08/15/2022,C5,08/11/2022,,Suzanne,,Thweatt,36 Harrison Ave,Helena,MT,59601.0,,2.0,200.0,Refund of contribution over the limit,GN,,,,N,,,
"Ellis, Janet  H",06/16/2022 to 08/15/2022,C5,08/15/2022,ActBlue,,,,PO Box 441146,Somerville,MA,2144.0,,2.0,206.27,ActBlue DONATION FEES,GN,,,,N,,,
"Ellis, Janet  H",06/16/2022 to 08/15/2022,C5,06/20/2022,Staples,,,,2020 Cromwell Dixon Lane,Helena,MT,50601.0,,2.0,9.95,Hand Sanitizers for events (@99 ea),GN,,5,,N,,,
"Ellis, Janet  H",06/16/2022 to 08/15/2022,C5,08/10/2022,,Linda,S,Carlson,74 Cloverview Dr,Helena,MT,59601.0,,2.0,150.0,Refund of contribution over the limit,GN,,,,N,,,
"Ellis, Janet  H",06/16/2022 to 08/15/2022,C5,07/29/2022,,Nora,K,Flaherty-Gray,2114 3rd Ave N,Great Falls,MT,59401.0,,2.0,100.0,CONTRIBUTION REFUND OVERLIMIT,GN,,,,N,,,
"Ellis, Janet  H",06/06/2022 to 06/06/2022,C7E,06/06/22,"Mackin, Mark",,,,4703 Almosta Rd,Helena,MT,598602.0,,All Other Expenditures,100.0,Refund of contribution in excess of $400,Primary,,,,,,,
"Ellis, Janet  H",05/23/2022 to 05/23/2022,C7E,05/23/22,US Post Office,,,,500 N Last Chance Gulch,Helena,MT,59601.0,,All Other Expenditures,185.6,Stamps for Fundraising Letter,Primary,,,,,,320 stamps @ $0.58 each,
"Ellis, Janet  H",05/16/2022 to 06/15/2022,C5,05/23/2022,US Post Office,,,,500 N Last Chance Gulch,Helena,MT,59601.0,,2,185.6,Stamps for Fundraising Letter,PM,,320 stamps @ $0.58 each,,N,,,
"Ellis, Janet  H",05/16/2022 to 06/15/2022,C5,06/03/2022,US Post Office,,,,500 N Last Chance Gulch,Helena,MT,59601.0,,2,34.8,Stamps,PM,,3 books (at $11.60/book),,N,,,
"Ellis, Janet  H",05/16/2022 to 06/15/2022,C5,06/15/2022,US Post Office,,,,500 N Last Chance Gulch,Helena,MT,59601.0,,2,34.8,"Thank you Stamps, @0.58 ea",PM,,60,,N,,,
"Ellis, Janet  H",05/16/2022 to 06/15/2022,C5,06/07/2022,Action Print,,,,110 W 13th St.,Helena,MT,59601.0,,2,217.89,PostCard Mailing ($155.00); Shipping $62.89,PM,,260 postcards,,N,,,
"Ellis, Janet  H",05/16/2022 to 06/15/2022,C5,06/06/2022,,Mark,,Mackin,4703 Almosta Rd,Helena,MT,598602.0,,2,100.0,Contribution Refund,PM,,1,,N,,,
"Ellis, Janet  H",05/16/2022 to 06/15/2022,C5,06/15/2022,ActBlue,,,,PO Box 441146,Somerville,MA,2144.0,,2,52.57,Fees for processing contributions received through ActBlue,PM,,17 donations,,N,,,
"Ellis, Janet  H",05/16/2022 to 06/15/2022,C5,06/01/2022,Staples,,,,2020 Cromwell Dixon Lane,Helena,MT,59602.0,,2,18.26,Items for a fundraising event (name badges @ 7.29); 2 pens @2.49 ea; 1 large envelope ($5.99),PM,,4,,N,,,
"Ellis, Janet  H",05/16/2022 to 06/15/2022,C5,05/24/2022,Action Print,,,,110 W 13th St.,Helena,MT,59601.0,,2,50.0,fundraising letter copies,PM,,308,,N,,,
"Ellis, Janet  H",05/16/2022 to 06/15/2022,C5,06/06/2022,,Jim,,Schulz,1021 Butte Ave,Helena,MT,59601.0,,2,100.0,Contribution Refund,PM,,1,,N,,,
"Ellis, Janet  H",05/16/2022 to 06/15/2022,C5,06/06/2022,,Gail,,Engler,"2829 Northwest 56th St, #306",Seattle,WA,98107.0,,2,50.0,Contribution Refund,PM,,1,,N,,,
"Ellis, Janet  H",04/16/2022 to 05/15/2022,C5,04/19/2022,US Postal Service,,,,500 N Last Chance Gulch,Helena,MT,59601,,2,23.2,stamps (0.58 cents ea),PM,,40.0,,N,,,
"Ellis, Janet  H",04/16/2022 to 05/15/2022,C5,05/19/2022,ActBlue,,,,PO Box 441146,Somerville,MA,02144-3,,2,1.98,actblue service charge for 1 donation ,PM,,1.0,,N,,,
"Ellis, Janet  H",04/16/2022 to 05/15/2022,C5,04/19/2022,MT Democratic Legislative Campaign Committee,,,,33 N. Ewing St,Helena,MT,59624,,2,25.0,remit envelope design fee,PM,,,,N,,,
"Ellis, Janet  H",04/16/2022 to 05/15/2022,C5,04/29/2022,Billings Times ,,,,2919 Montana Ave ,Billings ,MT,59101,,2,182.29,Remittance Envelopes ($158.60) and Shipping ($23.69),PM,,500.0,,N,,,
"Ellis, Janet  H",03/16/2022 to 04/15/2022,C5,03/17/2022,The Billings Times,,,,2919 Montana Ave,Billings,MT,59101,,2,816.9,$750 for the printing of walk cards and $66.90 for shipping,PM,,3000 5.5 x 8.5 walk cards,,N,,,
"Ellis, Janet  H",03/16/2022 to 04/15/2022,C5,04/01/2022,MT Democratic Legislative Campaign Committee,,,,P.O. Box 802 ,Helena,MT,59624,,2,50.0,Walk Card Design Fee,PM,,1,,N,,,
"Ellis, Janet  H",03/16/2022 to 04/15/2022,C5,04/15/2022,ActBlue,,,,PO Box 441146,Somerville,MA,2144,,2,59.26,ActBlue Service Fees for donations made from 03/22/22 - 04/15/22,PM,,5,,N,,,
"Ellis, Janet  H",03/16/2022 to 04/15/2022,C5,03/16/2022,US Post Office,,,,500 N Last Chance Gulch,Helena,MT,59601,,2,23.2,stamps for mailing,PM,,40,,N,,,
